STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2000,7.38,1243,1425,0.08,76,80,71,180,180,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2000,8.05,1357,1356,0,73,81,65,230,220,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2000,11.41,1954,1953,0,71,77,64,190,180,25.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2000,11.41,1818,1810,0,82,91,73,230,230,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2000,11.41,1621,1600,0,83,90,75,230,230,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2000,10.29,1621,556,0,81,87,75,220,260,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2000,9.17,1631,426,0,80,86,73,200,360,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2000,7.16,1811,1807,0.24,75,82,68,360,350,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2000,10.29,2152,2151,1.32,70,73,66,70,70,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2000,13.87,1448,1301,0.02,68,71,64,50,30,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2000,10.74,925,735,0.23,66,68,64,20,10,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2000,9.4,2010,2000,0.01,73,81,65,210,210,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2000,14.54,1620,1609,0.01,78,86,70,320,320,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2000,11.41,1119,201,0,71,77,64,310,300,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2000,5.82,2335,2334,0.18,70,70,63,320,320,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2000,9.4,1024,933,0,69,77,61,20,360,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2000,8.5,1200,1144,0,68,74,61,350,360,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-08-2000,6.49,700,1546,0,67,76,57,350,20,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-08-2000,10.29,1725,2347,0,69,76,61,180,230,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-08-2000,14.09,1722,1516,0.01,69,74,64,190,190,25.1,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-08-2000,4.03,1447,2051,0,74,82,66,190,200,12.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-08-2000,6.93,753,1158,0,74,81,66,20,160,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-08-2000,7.16,1750,1750,0,72,81,63,180,180,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-08-2000,8.72,2032,2011,0,72,79,65,190,200,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-08-2000,8.5,1524,1206,0,75,80,70,110,100,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-08-2000,12.53,1117,1133,0,73,77,68,100,90,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-08-2000,7.38,1238,1237,0,74,81,67,200,200,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-08-2000,8.05,1408,1351,0,77,83,71,160,130,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-09-2000,6.71,1357,1420,0.14,78,82,73,160,140,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-09-2000,8.05,1753,1752,0,78,82,73,180,180,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-09-2000,7.16,1656,1655,0,79,84,73,180,180,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-09-2000,10.51,2205,2146,0.59,73,85,61,360,360,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-09-2000,14.32,615,548,0,62,69,54,20,10,25.1,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-09-2000,7.61,1042,1042,0,61,69,53,50,50,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-09-2000,7.61,2346,2359,0,61,69,52,220,230,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-09-2000,13.2,934,933,0,68,77,59,230,230,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-09-2000,6.49,1424,1325,0,73,81,65,180,190,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-09-2000,6.93,1524,1231,0,74,80,67,130,110,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-09-2000,7.61,1745,1621,0,71,76,65,140,140,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-09-2000,14.09,1650,1649,0,75,80,69,180,180,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-09-2000,9.4,205,2357,0.3,74,81,66,210,200,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-09-2000,8.95,2316,2336,0,69,76,61,160,160,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-09-2000,12.3,1930,1924,1.23,68,75,60,330,290,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-09-2000,13.65,1639,1650,0,63,69,56,310,330,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-09-2000,14.76,1336,1336,0,62,70,53,230,230,25.1,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-09-2000,9.17,33,45,0,65,74,56,240,230,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-09-2000,8.05,1552,1605,0.94,67,72,62,100,90,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-09-2000,12.3,716,713,0.01,74,82,65,240,240,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-09-2000,16.55,924,924,0,70,77,63,270,270,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-09-2000,10.96,8,51,0,63,69,57,310,320,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-09-2000,7.83,914,932,0.13,65,70,60,170,150,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-09-2000,10.29,2210,1635,0.01,69,78,59,20,330,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-09-2000,11.86,952,950,0.14,58,63,53,360,360,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-09-2000,15.21,1417,821,0.76,52,55,49,360,40,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-09-2000,8.05,1542,1545,0,57,68,46,220,210,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-09-2000,10.51,1516,1154,0,59,69,49,360,360,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-09-2000,7.38,946,1234,0,52,59,44,10,20,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-09-2000,5.82,1658,1344,0,54,64,44,180,150,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-10-2000,3.8,1222,1416,0,57,66,48,190,140,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-10-2000,5.37,1230,1226,0,62,70,53,320,330,12.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-10-2000,9.4,1423,1423,0,70,82,57,290,300,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-10-2000,6.49,1219,1218,0.1,62,71,53,140,150,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-10-2000,8.28,2110,2109,0.04,61,65,57,110,110,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-10-2000,10.29,1857,1857,0,66,74,57,330,320,23.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-10-2000,11.41,1922,1834,0,56,63,48,310,300,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-10-2000,10.96,1752,1751,0,49,56,42,330,330,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-10-2000,12.53,1327,1327,0,46,52,39,320,320,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-10-2000,13.65,1537,1630,0,45,52,37,280,280,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-10-2000,14.99,1027,1026,0,59,68,49,260,260,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-10-2000,5.82,1830,2122,0,56,67,44,200,250,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-10-2000,10.07,1410,1406,0,62,73,51,230,230,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-10-2000,8.5,1404,1355,0,64,76,52,230,240,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-10-2000,6.71,2356,2355,0,67,79,55,40,40,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-10-2000,13.2,610,610,0.08,58,63,53,90,100,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-10-2000,10.29,1226,1252,0.04,56,60,52,100,70,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-10-2000,9.84,1030,1651,0.16,59,64,54,110,360,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-10-2000,14.09,1441,1441,0,58,66,50,300,300,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-10-2000,6.93,2043,2045,0,54,64,43,200,200,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-10-2000,9.4,1059,2330,0,60,67,52,230,360,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-10-2000,11.41,944,944,0,55,63,46,360,10,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-10-2000,6.93,831,1429,0,51,58,43,40,200,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-10-2000,10.29,1547,1651,0,56,64,47,190,180,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-10-2000,4.92,1254,1257,0,60,70,50,130,130,14.1,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-10-2000,2.24,1517,1502,0,59,67,51,180,190,8.1,8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-10-2000,3.58,1547,1548,0,59,65,52,360,360,10.1,10
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-10-2000,18.79,1002,957,0,52,62,42,330,330,33.1,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-10-2000,19.01,459,232,0.02,41,47,34,310,330,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-10-2000,16.55,1911,1911,0,43,50,35,350,360,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-10-2000,18.57,529,529,0,50,57,43,350,360,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-11-2000,16.78,1317,1652,0,51,59,42,350,360,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-11-2000,13.42,1532,939,0,53,62,43,350,360,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-11-2000,7.16,2353,2352,0,56,65,47,10,10,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-11-2000,9.17,2040,2040,0,57,65,49,320,310,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-11-2000,18.34,1105,1104,0,49,54,44,320,320,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-11-2000,11.41,1142,1136,0,49,57,40,350,340,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-11-2000,9.4,317,316,0,49,57,40,10,360,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-11-2000,5.82,1529,1526,0,51,60,42,230,230,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-11-2000,7.16,2312,2306,0.27,53,60,46,120,120,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-11-2000,17.45,803,246,2.33,58,62,53,190,110,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-11-2000,18.79,1452,1452,0.17,53,57,49,360,360,29.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-11-2000,12.97,20,5,0,48,52,43,360,350,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-11-2000,6.93,2353,10,0,47,52,41,360,10,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-11-2000,10.29,2221,2221,0.19,48,54,41,310,310,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-11-2000,16.11,1323,1306,0,43,49,36,290,280,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-11-2000,13.87,2242,2241,0,44,49,38,200,200,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-11-2000,16.55,1947,1946,0,47,54,40,290,280,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-11-2000,12.97,46,44,0,42,47,36,300,290,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-11-2000,9.62,953,952,0,37,41,33,290,290,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-11-2000,11.63,1915,1913,0.05,38,44,31,240,240,30,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-11-2000,16.55,2230,2250,0,37,42,31,280,280,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-11-2000,20.13,2004,2003,0,33,37,28,270,260,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-11-2000,14.54,20,145,0,31,37,25,290,300,25.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-11-2000,6.26,28,3,0,29,37,21,310,310,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-11-2000,8.05,1614,2230,0,33,42,24,80,70,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-11-2000,14.99,1014,1014,1.06,49,56,42,90,90,33.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-11-2000,13.65,1305,1302,0,48,52,43,260,260,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-11-2000,8.05,2247,2246,0,45,50,39,300,300,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-11-2000,10.51,2058,2053,0.17,44,49,38,220,240,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-11-2000,15.66,1904,1906,0.06,41,45,37,310,310,29.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-12-2000,14.09,1717,1307,0,37,41,33,320,310,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-12-2000,12.53,1228,1232,0,31,36,26,360,360,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-12-2000,8.5,102,1117,0,29,35,22,360,360,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-12-2000,5.82,922,922,0,35,45,25,360,350,15,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-12-2000,15.21,2020,2020,0,38,45,30,270,280,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-12-2000,15.88,315,252,0,29,32,26,290,300,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-12-2000,14.76,1031,951,0,32,36,28,270,280,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-12-2000,7.38,1738,1542,0,29,32,25,360,20,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-12-2000,8.72,744,1154,0,30,36,24,320,360,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-12-2000,6.93,1211,1211,0.06,38,52,23,90,100,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-12-2000,6.26,2329,2329,0,42,47,37,170,180,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-12-2000,26.84,947,946,0.01,40,53,26,260,260,49,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-12-2000,8.28,103,107,0,26,31,21,300,310,25.1,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-12-2000,13.87,739,739,1.11,40,49,30,330,330,25.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-12-2000,9.4,44,42,0,36,39,32,310,310,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-12-2000,12.75,1943,1942,0.32,44,53,35,100,100,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-12-2000,23.26,2032,2032,0.55,45,58,32,250,250,47,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-12-2000,18.34,55,54,0,31,35,27,250,250,46.1,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-12-2000,8.95,2139,2138,0,34,41,27,20,30,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-12-2000,17.9,1220,1010,0.05,32,37,26,300,300,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-12-2000,6.93,149,149,0,28,33,23,250,260,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-12-2000,12.08,2315,2314,0.05,25,33,17,310,320,34.9,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-12-2000,14.09,8,7,0,22,30,14,320,320,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-12-2000,9.4,2350,2320,0,27,32,22,280,300,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-12-2000,22.59,804,750,0,21,27,15,310,300,36.9,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-12-2000,18.34,1547,1725,0,23,31,15,290,290,29.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-12-2000,15.66,1729,1317,0,27,33,21,290,290,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-12-2000,19.01,1305,1305,0,24,28,19,290,290,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-12-2000,9.62,347,336,0,25,32,17,350,350,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-12-2000,18.12,1204,1219,0.68,28,31,25,360,360,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-12-2000,19.01,219,218,0.01,27,30,24,260,260,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-01-2001,14.32,307,305,0,27,31,22,290,280,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-01-2001,12.75,1734,1723,0,21,26,15,320,300,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-01-2001,10.96,2337,2356,0,24,30,18,240,310,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-01-2001,11.86,1302,1352,0,28,33,23,260,260,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-01-2001,10.74,1616,1615,0.22,26,33,18,190,190,21.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-01-2001,11.63,1212,1106,0,33,39,26,300,270,25.1,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-01-2001,5.59,103,0,0,33,41,24,280,290,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-01-2001,7.83,2337,1854,0.31,35,41,28,360,10,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-01-2001,17,2342,2342,0.02,30,34,25,260,260,29.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-01-2001,17,606,605,0,28,33,22,300,300,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-01-2001,13.2,1750,1750,0,36,45,26,320,320,23.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-01-2001,5.82,759,1527,0,34,42,26,320,10,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-01-2001,6.26,1935,2203,0,31,36,25,190,210,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-01-2001,5.59,1624,1623,0,33,39,26,230,230,10.1,12
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-01-2001,6.71,1122,940,0.29,36,37,34,30,20,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-01-2001,12.97,1506,1304,0,40,45,34,280,290,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-01-2001,11.41,1537,1533,0,39,43,34,260,270,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-01-2001,6.93,1239,1237,0.02,33,36,30,120,120,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-01-2001,8.72,1153,1152,0.87,38,41,35,90,90,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-01-2001,15.66,1559,1904,0.22,34,37,30,30,40,25.1,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-01-2001,15.66,1259,352,0.43,28,32,23,300,320,25.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-01-2001,7.16,201,222,0,27,32,22,260,250,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-01-2001,4.92,2129,2112,0,27,35,19,270,290,8.9,10
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-01-2001,5.59,1957,1956,0,33,42,23,210,210,12.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-01-2001,12.53,1815,1822,0,32,38,25,330,330,23.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-01-2001,10.74,115,114,0,27,33,21,330,320,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-01-2001,15.43,2140,2139,0.03,35,40,29,310,320,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-01-2001,15.43,2,621,0,33,37,29,300,290,30,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-01-2001,7.61,1805,1802,0,31,36,26,200,200,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-01-2001,12.97,1338,1338,0.49,43,51,34,180,190,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-01-2001,13.42,1514,1523,0,41,50,32,270,260,34.9,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-02-2001,11.86,1053,1052,0,43,50,35,270,260,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-02-2001,8.28,2202,2156,0,37,45,28,300,310,34.9,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-02-2001,16.33,10,31,0,30,34,25,310,280,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-02-2001,8.28,1434,1453,0,29,37,21,170,160,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-02-2001,14.76,1710,1713,0.71,35,40,30,350,360,29.1,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-02-2001,16.33,1140,39,0,40,45,35,260,290,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-02-2001,14.09,831,830,0,40,45,34,300,290,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-02-2001,6.93,1913,1911,0,35,39,31,170,170,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-02-2001,8.28,1924,2213,0,43,47,38,180,180,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-02-2001,24.61,803,803,0.04,42,56,28,260,260,38,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-02-2001,20.58,1018,1025,0,27,32,21,310,320,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-02-2001,9.17,2231,250,0.03,26,35,16,200,10,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-02-2001,7.16,1254,1127,0.01,41,49,32,330,310,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-02-2001,8.5,1808,1819,0,37,44,30,170,170,17.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-02-2001,9.4,843,843,0,42,47,36,330,330,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-02-2001,6.04,2138,2138,0.28,37,42,31,330,340,12.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-02-2001,23.94,1238,1324,0.01,30,39,21,310,300,40.9,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-02-2001,14.99,125,145,0,26,32,19,310,290,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-02-2001,16.11,1620,1619,0,33,40,25,190,190,30,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-02-2001,9.4,1004,1013,0,44,51,37,220,230,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-02-2001,18.57,1452,1615,0,35,49,20,310,320,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-02-2001,11.63,24,26,0.23,21,24,17,310,310,28,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-02-2001,15.43,2220,1748,0,30,38,22,310,260,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-02-2001,9.84,116,115,0,30,34,25,300,310,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-02-2001,16.55,1553,1603,0.42,41,48,33,170,170,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-02-2001,19.24,1354,841,0,43,51,35,280,280,29.1,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-02-2001,12.08,2349,2337,0,41,50,32,320,320,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-02-2001,12.97,1147,1146,0,33,38,27,310,310,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-03-2001,13.2,1828,1828,0,31,38,24,270,270,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-03-2001,6.71,1735,1742,0.02,37,43,31,290,300,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-03-2001,7.61,1732,1726,0,42,47,37,110,120,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-03-2001,16.33,2258,2258,0.04,33,37,29,60,60,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-03-2001,14.54,55,24,0.4,32,33,30,60,60,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-03-2001,17,1807,1606,0.18,30,34,26,350,360,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-03-2001,10.07,417,416,0,36,42,29,350,350,17.9,23
